Reaction Date,Reaction Type,Parent Type,Parent ID
"Sep 9, 2024, 11:23:21 PM",Kudos,Activity,12370117433
"Sep 9, 2024, 11:23:21 PM",Kudos,Activity,12370130032
"Sep 9, 2024, 11:23:21 PM",Kudos,Activity,12369578577
"Sep 9, 2024, 11:23:21 PM",Kudos,Activity,12370135975
"Sep 10, 2024, 10:27:12 PM",Kudos,Activity,12376986018
"Sep 10, 2024, 10:27:19 PM",Kudos,Activity,12378378593
"Sep 10, 2024, 10:27:20 PM",Kudos,Activity,12378677973
"Sep 10, 2024, 10:47:37 PM",Kudos,Activity,12378955939
"Sep 10, 2024, 10:47:41 PM",Kudos,Activity,12378929455
"Sep 10, 2024, 10:47:47 PM",Kudos,Activity,12376557170
"Sep 10, 2024, 10:47:59 PM",Kudos,Activity,12377261497
"Sep 10, 2024, 10:48:10 PM",Kudos,Activity,12375316675
"Sep 11, 2024, 5:16:42 PM",Kudos,Activity,12383116500
"Sep 11, 2024, 5:16:46 PM",Kudos,Activity,12383089797
"Sep 11, 2024, 11:36:58 PM",Kudos,Activity,12387495251
"Sep 12, 2024, 9:26:19 PM",Kudos,Activity,12344918669
"Sep 12, 2024, 9:26:46 PM",Kudos,Activity,12364989342
"Sep 12, 2024, 9:38:27 PM",Kudos,Activity,12391308492
"Sep 13, 2024, 2:58:19 AM",Kudos,Activity,12396404971
"Sep 13, 2024, 12:14:30 PM",Kudos,Activity,12396812287
"Sep 13, 2024, 1:15:19 PM",Kudos,Activity,12399453396
"Sep 13, 2024, 1:15:22 PM",Kudos,Activity,12399237608
"Sep 13, 2024, 6:59:43 PM",Kudos,Activity,12401126858
"Sep 14, 2024, 1:39:59 AM",Kudos,Activity,12403038441
"Sep 14, 2024, 2:58:29 AM",Kudos,Activity,12402473048
"Sep 14, 2024, 2:58:39 AM",Kudos,Activity,12401126844
"Sep 14, 2024, 2:58:55 AM",Kudos,Activity,12399409237
"Sep 14, 2024, 2:59:00 AM",Kudos,Activity,12399295466
"Sep 14, 2024, 3:22:30 PM",Kudos,Activity,12408273848
"Sep 14, 2024, 3:22:32 PM",Kudos,Activity,12408274992
"Sep 14, 2024, 3:22:33 PM",Kudos,Activity,12408363487
"Sep 14, 2024, 3:22:36 PM",Kudos,Activity,12408433169
"Sep 14, 2024, 3:22:39 PM",Kudos,Activity,12407922444
"Sep 14, 2024, 3:22:40 PM",Kudos,Activity,12408551766
"Sep 14, 2024, 3:22:41 PM",Kudos,Activity,12408413300
"Sep 14, 2024, 3:22:47 PM",Kudos,Activity,12408414020
"Sep 14, 2024, 3:22:51 PM",Kudos,Activity,12408366131
"Sep 14, 2024, 3:22:53 PM",Kudos,Activity,12408043813
"Sep 14, 2024, 3:22:57 PM",Kudos,Activity,12407963598
"Sep 14, 2024, 3:22:59 PM",Kudos,Activity,12406804881
"Sep 14, 2024, 3:23:00 PM",Kudos,Activity,12408070331
"Sep 14, 2024, 3:42:45 PM",Kudos,Activity,12408814751
"Sep 15, 2024, 1:47:44 AM",Kudos,Activity,12411640720
"Sep 15, 2024, 3:05:34 AM",Kudos,Activity,12412344906
"Sep 15, 2024, 4:42:44 PM",Kudos,Activity,12418407737
"Sep 15, 2024, 4:50:02 PM",Kudos,Activity,12418406814
"Sep 15, 2024, 6:33:07 PM",Kudos,Activity,12418926189
"Sep 16, 2024, 1:43:13 PM",Kudos,Activity,12423940515
"Sep 16, 2024, 1:43:14 PM",Kudos,Activity,12424052780
"Sep 16, 2024, 1:43:15 PM",Kudos,Activity,12423891229
"Sep 16, 2024, 1:43:19 PM",Kudos,Activity,12423790745
"Sep 16, 2024, 1:50:51 PM",Kudos,Activity,12423542850
"Sep 16, 2024, 2:01:26 PM",Kudos,Activity,12424378228
"Sep 17, 2024, 2:09:25 PM",Kudos,Activity,12432421232
"Sep 17, 2024, 2:09:27 PM",Kudos,Activity,12432594280
"Sep 17, 2024, 2:09:30 PM",Kudos,Activity,12429048739
"Sep 17, 2024, 7:47:03 PM",Kudos,Activity,12435258230
"Sep 17, 2024, 7:47:05 PM",Kudos,Activity,12434586403
"Sep 17, 2024, 8:06:17 PM",Kudos,Activity,12436179234
"Sep 17, 2024, 8:07:02 PM",Kudos,Activity,12432181568
"Sep 17, 2024, 10:52:33 PM",Kudos,Activity,12437104986
"Sep 18, 2024, 1:36:03 AM",Kudos,Activity,12432586029
"Sep 18, 2024, 1:36:06 AM",Kudos,Activity,12437261168
"Sep 18, 2024, 11:26:22 AM",Kudos,Activity,12437631305
"Sep 18, 2024, 6:03:57 PM",Kudos,Activity,12441309554
"Sep 18, 2024, 6:04:00 PM",Kudos,Activity,12441033519
"Sep 18, 2024, 6:05:47 PM",Kudos,Activity,12440918316
"Sep 18, 2024, 6:05:49 PM",Kudos,Activity,12440974102
"Sep 18, 2024, 6:05:53 PM",Kudos,Activity,12438369542
"Sep 18, 2024, 6:06:04 PM",Kudos,Activity,12438441008
"Sep 18, 2024, 6:06:09 PM",Kudos,Activity,12437462450
"Sep 18, 2024, 6:16:39 PM",Kudos,Activity,12437716039
"Sep 18, 2024, 9:49:29 PM",Kudos,Activity,12445481447
"Sep 18, 2024, 11:18:21 PM",Kudos,Activity,12446116777
"Sep 18, 2024, 11:18:33 PM",Kudos,Activity,12442309396
"Sep 19, 2024, 1:55:51 PM",Kudos,Activity,12449658311
"Sep 19, 2024, 1:55:53 PM",Kudos,Activity,12449688821
"Sep 19, 2024, 1:55:55 PM",Kudos,Activity,12450020639
"Sep 19, 2024, 4:57:14 PM",Kudos,Activity,12451845702
"Sep 19, 2024, 4:57:15 PM",Kudos,Activity,12451196993
"Sep 19, 2024, 9:18:08 PM",Kudos,Activity,12453919281
"Sep 20, 2024, 12:00:29 AM",Kudos,Activity,12454827164
"Sep 20, 2024, 1:38:38 AM",Kudos,Activity,12454958142
"Sep 20, 2024, 1:38:40 AM",Kudos,Activity,12454579072
"Sep 20, 2024, 1:38:42 AM",Kudos,Activity,12454828089
"Sep 20, 2024, 1:20:49 PM",Kudos,Activity,12458473718
"Sep 20, 2024, 1:20:56 PM",Kudos,Activity,12457973861
"Sep 20, 2024, 1:21:01 PM",Kudos,Activity,12457941000
"Sep 20, 2024, 1:30:23 PM",Kudos,Activity,12455056757
"Sep 21, 2024, 1:27:20 AM",Kudos,Activity,12462444717
"Sep 21, 2024, 1:27:49 AM",Kudos,Activity,12462474306
"Sep 21, 2024, 1:27:57 AM",Kudos,Activity,12462774170
"Sep 21, 2024, 1:28:01 AM",Kudos,Activity,12462135478
"Sep 21, 2024, 2:26:48 PM",Kudos,Activity,12466967528
"Sep 21, 2024, 2:26:51 PM",Kudos,Activity,12467031997
"Sep 21, 2024, 2:26:54 PM",Kudos,Activity,12467038496
"Sep 21, 2024, 2:26:59 PM",Kudos,Activity,12466092234
"Sep 21, 2024, 2:27:01 PM",Kudos,Activity,12466822517
"Sep 21, 2024, 2:27:08 PM",Kudos,Activity,12466823924
"Sep 21, 2024, 2:27:10 PM",Kudos,Activity,12466081276
"Sep 21, 2024, 2:27:16 PM",Kudos,Activity,12467309301
"Sep 21, 2024, 2:27:24 PM",Kudos,Activity,12466582350
"Sep 21, 2024, 2:36:28 PM",Kudos,Activity,12467480973
"Sep 21, 2024, 3:09:53 PM",Kudos,Activity,12467740215
"Sep 22, 2024, 3:36:08 PM",Kudos,Activity,12475733106
"Sep 22, 2024, 3:36:10 PM",Kudos,Activity,12476368058
"Sep 22, 2024, 3:36:12 PM",Kudos,Activity,12475887191
"Sep 22, 2024, 3:36:16 PM",Kudos,Activity,12476795630
"Sep 22, 2024, 3:36:23 PM",Kudos,Activity,12475748403
"Sep 22, 2024, 3:36:43 PM",Kudos,Activity,12475911098
"Sep 22, 2024, 3:36:54 PM",Kudos,Activity,12476613625
"Sep 22, 2024, 3:36:57 PM",Kudos,Activity,12475700162
"Sep 22, 2024, 3:37:05 PM",Kudos,Activity,12475733146
"Sep 22, 2024, 3:37:37 PM",Kudos,Activity,12476794384
"Sep 22, 2024, 3:37:40 PM",Kudos,Activity,12471091866
"Sep 22, 2024, 3:37:41 PM",Kudos,Activity,12470924046
"Sep 23, 2024, 4:25:33 PM",Kudos,Activity,12484260979
"Sep 23, 2024, 4:25:35 PM",Kudos,Activity,12483241616
"Sep 23, 2024, 4:25:37 PM",Kudos,Activity,12483121365
"Sep 23, 2024, 4:25:45 PM",Kudos,Activity,12483130113
"Sep 23, 2024, 4:25:50 PM",Kudos,Activity,12482927518
"Sep 23, 2024, 4:25:58 PM",Kudos,Activity,12480271502
"Sep 23, 2024, 4:26:33 PM",Kudos,Activity,12480037298
"Sep 24, 2024, 12:36:51 AM",Kudos,Activity,12487662267
"Sep 24, 2024, 12:36:52 AM",Kudos,Activity,12487706977
"Sep 24, 2024, 12:37:03 AM",Kudos,Activity,12487702228
"Sep 24, 2024, 2:23:24 PM",Kudos,Activity,12492338070
"Sep 24, 2024, 10:04:22 PM",Kudos,Activity,12495865754
"Sep 25, 2024, 12:42:17 AM",Kudos,Activity,12496625226
"Sep 25, 2024, 12:42:22 AM",Kudos,Activity,12496064264
"Sep 25, 2024, 12:42:23 AM",Kudos,Activity,12496015955
"Sep 25, 2024, 2:22:08 PM",Kudos,Activity,12500466937
"Sep 25, 2024, 3:59:51 PM",Kudos,Activity,12501457252
"Sep 25, 2024, 6:37:45 PM",Kudos,Activity,12501895415
"Sep 25, 2024, 10:17:20 PM",Kudos,Activity,12499711511
"Sep 25, 2024, 11:28:45 PM",Kudos,Activity,12504647801
"Sep 26, 2024, 11:36:45 AM",Kudos,Activity,12506294679
"Sep 26, 2024, 11:40:37 AM",Kudos,Activity,12506797494
"Sep 26, 2024, 11:40:42 AM",Kudos,Activity,12506773462
"Sep 26, 2024, 11:40:45 AM",Kudos,Activity,12507133503
"Sep 26, 2024, 11:40:46 AM",Kudos,Activity,12507136303
"Sep 26, 2024, 1:36:04 PM",Kudos,Activity,12508231508
"Sep 26, 2024, 11:40:58 PM",Kudos,Activity,12512251595
"Sep 27, 2024, 1:13:05 AM",Kudos,Activity,12512652045
"Sep 27, 2024, 9:05:05 PM",Kudos,Activity,12515762577
"Sep 27, 2024, 9:05:08 PM",Kudos,Activity,12515584382
"Sep 27, 2024, 9:05:09 PM",Kudos,Activity,12515878350
"Sep 27, 2024, 9:05:12 PM",Kudos,Activity,12515407657
"Sep 28, 2024, 10:59:40 AM",Kudos,Activity,12520435097
"Sep 28, 2024, 10:59:48 AM",Kudos,Activity,12521228939
"Sep 28, 2024, 10:59:51 AM",Kudos,Activity,12521382325
"Sep 28, 2024, 11:00:05 AM",Kudos,Activity,12518946837
"Sep 28, 2024, 11:00:28 AM",Kudos,Activity,12516911275
"Sep 28, 2024, 11:00:38 AM",Kudos,Activity,12515740358
"Sep 28, 2024, 2:09:37 PM",Kudos,Activity,12523373666
"Sep 28, 2024, 2:09:45 PM",Kudos,Activity,12524028226
"Sep 28, 2024, 2:23:47 PM",Kudos,Activity,12524108880
"Sep 28, 2024, 6:17:36 PM",Kudos,Activity,12524790135
"Sep 29, 2024, 12:27:13 PM",Kudos,Activity,12530499104
"Sep 29, 2024, 12:28:18 PM",Kudos,Activity,12531144096
"Sep 29, 2024, 3:43:31 PM",Kudos,Activity,12533414085
"Sep 29, 2024, 3:43:35 PM",Kudos,Activity,12533564787
"Sep 29, 2024, 5:35:53 PM",Kudos,Activity,12534513757
"Sep 29, 2024, 6:04:41 PM",Kudos,Activity,12535034527
"Sep 30, 2024, 11:26:16 AM",Kudos,Activity,12536601782
"Sep 30, 2024, 12:55:20 PM",Kudos,Activity,12539632468
"Sep 30, 2024, 1:34:15 PM",Kudos,Activity,12539194777
"Sep 30, 2024, 5:00:53 PM",Kudos,Activity,12540143165
"Sep 30, 2024, 5:00:56 PM",Kudos,Activity,12540195374
"Sep 30, 2024, 7:02:11 PM",Kudos,Activity,12541547696
"Oct 1, 2024, 12:34:05 AM",Kudos,Activity,12544024093
"Oct 1, 2024, 12:34:07 AM",Kudos,Activity,12544100140
"Oct 1, 2024, 1:55:34 PM",Kudos,Activity,12547262639
"Oct 1, 2024, 10:08:04 PM",Kudos,Activity,12550152745
"Oct 2, 2024, 1:58:15 AM",Kudos,Activity,12552611039
"Oct 2, 2024, 1:58:37 AM",Kudos,Activity,12553113132
"Oct 2, 2024, 1:58:39 AM",Kudos,Activity,12553113031
"Oct 2, 2024, 1:32:23 PM",Kudos,Activity,12556228943
"Oct 2, 2024, 3:14:06 PM",Kudos,Activity,12555518228
"Oct 2, 2024, 3:14:09 PM",Kudos,Activity,12555780206
"Oct 3, 2024, 2:15:24 AM",Kudos,Activity,12560742916
"Oct 3, 2024, 2:15:29 AM",Kudos,Activity,12560552551
"Oct 3, 2024, 2:33:40 PM",Kudos,Activity,12564113843
"Oct 3, 2024, 2:33:53 PM",Kudos,Activity,12564295445
"Oct 3, 2024, 5:25:33 PM",Kudos,Activity,12565949097
"Oct 4, 2024, 1:24:32 PM",Kudos,Activity,12572158087
"Oct 4, 2024, 1:24:34 PM",Kudos,Activity,12571414175
"Oct 4, 2024, 1:24:40 PM",Kudos,Activity,12571704719
"Oct 4, 2024, 1:24:42 PM",Kudos,Activity,12571494187
"Oct 4, 2024, 1:24:43 PM",Kudos,Activity,12571816324
"Oct 4, 2024, 1:24:45 PM",Kudos,Activity,12569935117
"Oct 4, 2024, 1:24:46 PM",Kudos,Activity,12571991952
"Oct 4, 2024, 7:33:29 PM",Kudos,Activity,12574751605
"Oct 4, 2024, 9:39:30 PM",Kudos,Activity,12574945248
"Oct 5, 2024, 6:22:52 PM",Kudos,Activity,12582377877
"Oct 6, 2024, 1:29:00 AM",Kudos,Activity,12585306301
"Oct 6, 2024, 5:17:37 PM",Kudos,Activity,12590912301
"Oct 6, 2024, 5:17:58 PM",Kudos,Activity,12590041339
"Oct 6, 2024, 5:18:35 PM",Kudos,Activity,12590060371
"Oct 6, 2024, 6:04:25 PM",Kudos,Activity,12591966807
"Oct 6, 2024, 6:35:17 PM",Kudos,Activity,12591862369
"Oct 6, 2024, 7:04:12 PM",Kudos,Activity,12592819099
"Oct 7, 2024, 12:56:33 PM",Kudos,Activity,12597135086
"Oct 7, 2024, 12:56:35 PM",Kudos,Activity,12596562052
"Oct 7, 2024, 12:56:39 PM",Kudos,Activity,12596878909
"Oct 7, 2024, 12:56:43 PM",Kudos,Activity,12596995946
"Oct 7, 2024, 6:04:15 PM",Kudos,Activity,12597612738
"Oct 7, 2024, 6:46:33 PM",Kudos,Activity,12599328479
"Oct 7, 2024, 8:50:07 PM",Kudos,Activity,12600421676
"Oct 8, 2024, 1:36:59 PM",Kudos,Activity,12605150235
"Oct 8, 2024, 3:34:31 PM",Kudos,Activity,12605638820
"Oct 8, 2024, 3:36:13 PM",Kudos,Activity,12604585981
"Oct 8, 2024, 5:07:00 PM",Kudos,Activity,12606546419
"Oct 8, 2024, 7:52:38 PM",Kudos,Activity,12607714564
"Oct 8, 2024, 7:52:54 PM",Kudos,Activity,12607713887
"Oct 8, 2024, 7:53:26 PM",Kudos,Activity,12600891784
"Oct 9, 2024, 12:16:15 AM",Kudos,Activity,12609597367
"Oct 9, 2024, 12:58:09 AM",Kudos,Activity,12610087755
"Oct 9, 2024, 12:05:45 PM",Kudos,Activity,12610528581
"Oct 9, 2024, 4:24:29 PM",Kudos,Activity,12613289553
"Oct 9, 2024, 4:25:59 PM",Kudos,Activity,12613291534
"Oct 9, 2024, 4:26:27 PM",Kudos,Activity,12613145096
"Oct 9, 2024, 11:44:53 PM",Kudos,Activity,12617240438
"Oct 9, 2024, 11:47:46 PM",Kudos,Activity,12617771864
"Oct 10, 2024, 11:41:32 AM",Kudos,Activity,12620608955
"Oct 10, 2024, 12:29:37 PM",Kudos,Activity,12620883379
"Oct 10, 2024, 1:38:56 PM",Kudos,Activity,12621373923
"Oct 10, 2024, 1:49:29 PM",Kudos,Activity,12621306096
"Oct 10, 2024, 1:49:30 PM",Kudos,Activity,12621314926
"Oct 10, 2024, 3:47:07 PM",Kudos,Activity,12621238628
"Oct 10, 2024, 3:47:10 PM",Kudos,Activity,12621120453
"Oct 10, 2024, 9:55:02 PM",Kudos,Activity,12624453565
"Oct 11, 2024, 1:31:18 PM",Kudos,Activity,12625580018
"Oct 11, 2024, 2:46:30 PM",Kudos,Activity,12629250987
"Oct 11, 2024, 9:53:35 PM",Kudos,Activity,12631969805
"Oct 12, 2024, 3:59:58 PM",Kudos,Activity,12637495463
"Oct 12, 2024, 4:00:01 PM",Kudos,Activity,12636800547
"Oct 12, 2024, 8:42:37 PM",Kudos,Activity,12638751246
"Oct 13, 2024, 1:48:54 PM",Kudos,Activity,12645832808
"Oct 13, 2024, 2:03:24 PM",Kudos,Activity,12646011650
"Oct 13, 2024, 2:42:26 PM",Kudos,Activity,12646359369
"Oct 13, 2024, 2:42:31 PM",Kudos,Activity,12646288943
"Oct 13, 2024, 2:42:41 PM",Kudos,Activity,12646281122
"Oct 13, 2024, 2:42:44 PM",Kudos,Activity,12646281107
"Oct 13, 2024, 2:58:37 PM",Kudos,Activity,12646554648
"Oct 13, 2024, 4:11:36 PM",Kudos,Activity,12645986389
"Oct 13, 2024, 4:14:41 PM",Kudos,Activity,12647237130
"Oct 13, 2024, 4:14:43 PM",Kudos,Activity,12646987539
"Oct 13, 2024, 4:15:26 PM",Kudos,Activity,12647047222
"Oct 13, 2024, 4:15:28 PM",Kudos,Activity,12646967349
"Oct 13, 2024, 4:42:12 PM",Kudos,Activity,12647430674
"Oct 13, 2024, 8:00:02 PM",Kudos,Activity,12648502408
"Oct 13, 2024, 8:00:03 PM",Kudos,Activity,12648586813
"Oct 13, 2024, 8:03:11 PM",Kudos,Activity,12646972471
"Oct 13, 2024, 8:03:19 PM",Kudos,Activity,12647083149
"Oct 14, 2024, 1:15:04 AM",Kudos,Activity,12649973941
"Oct 14, 2024, 12:21:27 PM",Kudos,Activity,12652437856
"Oct 14, 2024, 4:20:50 PM",Kudos,Activity,12652704201
"Oct 14, 2024, 4:20:53 PM",Kudos,Activity,12652741042
"Oct 14, 2024, 4:21:21 PM",Kudos,Activity,12653672493
"Oct 14, 2024, 4:21:26 PM",Kudos,Activity,12653340590
"Oct 14, 2024, 4:21:27 PM",Kudos,Activity,12652678124
"Oct 14, 2024, 4:21:28 PM",Kudos,Activity,12653205671
"Oct 14, 2024, 4:21:30 PM",Kudos,Activity,12653339126
"Oct 14, 2024, 4:21:35 PM",Kudos,Activity,12652466288
"Oct 15, 2024, 12:31:22 AM",Kudos,Activity,12657236824
"Oct 15, 2024, 12:31:31 AM",Kudos,Activity,12656995294
"Oct 15, 2024, 12:31:52 AM",Kudos,Activity,12656714242
"Oct 15, 2024, 12:31:55 AM",Kudos,Activity,12656903818
"Oct 15, 2024, 12:59:51 PM",Kudos,Activity,12660640189
"Oct 15, 2024, 12:59:53 PM",Kudos,Activity,12660342502
"Oct 15, 2024, 12:59:59 PM",Kudos,Activity,12660677814
"Oct 15, 2024, 2:23:52 PM",Kudos,Activity,12661208641
"Oct 15, 2024, 3:47:35 PM",Kudos,Activity,12661195046
"Oct 15, 2024, 7:36:44 PM",Kudos,Activity,12663869882
"Oct 15, 2024, 7:36:45 PM",Kudos,Activity,12663869888
"Oct 15, 2024, 11:48:41 PM",Kudos,Activity,12665492126
"Oct 16, 2024, 12:05:28 PM",Kudos,Activity,12668652010
"Oct 16, 2024, 12:05:55 PM",Kudos,Activity,12666159066
"Oct 16, 2024, 1:21:31 PM",Kudos,Activity,12668855610
"Oct 16, 2024, 3:40:43 PM",Kudos,Activity,12669874447
"Oct 17, 2024, 1:24:12 PM",Kudos,Activity,12676937135
"Oct 17, 2024, 3:08:35 PM",Kudos,Activity,12676735491
"Oct 17, 2024, 3:08:46 PM",Kudos,Activity,12675787140
"Oct 17, 2024, 3:09:13 PM",Kudos,Activity,12676808238
"Oct 17, 2024, 6:22:34 PM",Kudos,Activity,12677416641
"Oct 17, 2024, 8:53:01 PM",Kudos,Activity,12680252949
"Oct 18, 2024, 2:51:13 AM",Kudos,Activity,12681101226
"Oct 18, 2024, 6:11:56 PM",Kudos,Activity,12684298549
"Oct 18, 2024, 6:12:09 PM",Kudos,Activity,12684505207
"Oct 18, 2024, 9:24:42 PM",Kudos,Activity,12687603264
"Oct 19, 2024, 2:38:20 PM",Kudos,Activity,12693007182
"Oct 19, 2024, 6:21:18 PM",Kudos,Activity,12694818570
"Oct 19, 2024, 6:21:26 PM",Kudos,Activity,12693543643
"Oct 19, 2024, 6:21:28 PM",Kudos,Activity,12693452313
"Oct 19, 2024, 7:29:30 PM",Kudos,Activity,12695432990
"Oct 20, 2024, 4:03:32 AM",Kudos,Activity,12695618069
"Oct 20, 2024, 4:03:33 AM",Kudos,Activity,12695619753
"Oct 20, 2024, 4:03:36 AM",Kudos,Activity,12695616446
"Oct 20, 2024, 5:04:42 PM",Kudos,Activity,12702984236
"Oct 20, 2024, 5:04:44 PM",Kudos,Activity,12702926268
"Oct 20, 2024, 5:04:47 PM",Kudos,Activity,12703184851
"Oct 20, 2024, 8:15:53 PM",Kudos,Activity,12703797171
"Oct 21, 2024, 12:25:01 PM",Kudos,Activity,12708108423
"Oct 21, 2024, 1:03:16 PM",Kudos,Activity,12708295644
"Oct 22, 2024, 1:48:32 PM",Kudos,Activity,12716756633
"Oct 22, 2024, 1:48:34 PM",Kudos,Activity,12716598512
"Oct 22, 2024, 1:48:39 PM",Kudos,Activity,12716415439
"Oct 22, 2024, 1:48:54 PM",Kudos,Activity,12716304584
"Oct 22, 2024, 3:31:22 PM",Kudos,Activity,12717745797
"Oct 22, 2024, 3:31:25 PM",Kudos,Activity,12717154585
"Oct 22, 2024, 3:31:27 PM",Kudos,Activity,12717307699
"Oct 22, 2024, 8:39:12 PM",Kudos,Activity,12719370187
"Oct 22, 2024, 11:04:43 PM",Kudos,Activity,12720865179
"Oct 23, 2024, 12:33:01 AM",Kudos,Activity,12721612870
"Oct 23, 2024, 12:33:56 AM",Kudos,Activity,12721642029
"Oct 23, 2024, 12:33:57 AM",Kudos,Activity,12721687478
"Oct 23, 2024, 12:33:59 AM",Kudos,Activity,12721736259
"Oct 23, 2024, 12:34:03 AM",Kudos,Activity,12721506666
"Oct 23, 2024, 12:34:03 AM",Kudos,Activity,12721605977
"Oct 23, 2024, 12:34:06 AM",Kudos,Activity,12721390357
"Oct 23, 2024, 2:21:38 PM",Kudos,Activity,12725626332
"Oct 23, 2024, 2:21:39 PM",Kudos,Activity,12725648839
"Oct 23, 2024, 2:21:40 PM",Kudos,Activity,12724935685
"Oct 23, 2024, 2:21:42 PM",Kudos,Activity,12725054179
"Oct 23, 2024, 2:21:44 PM",Kudos,Activity,12724779237
"Oct 23, 2024, 2:21:46 PM",Kudos,Activity,12721939189
"Oct 23, 2024, 2:21:47 PM",Kudos,Activity,12724737218
"Oct 23, 2024, 2:42:53 PM",Kudos,Activity,12725818350
"Oct 23, 2024, 5:34:17 PM",Kudos,Activity,12727342743
"Oct 23, 2024, 10:45:31 PM",Kudos,Activity,12728578973
"Oct 23, 2024, 10:45:38 PM",Kudos,Activity,12728941815
"Oct 24, 2024, 12:06:10 AM",Kudos,Activity,12729477746
"Oct 24, 2024, 11:57:23 AM",Kudos,Activity,12732745510
"Oct 24, 2024, 1:04:16 PM",Kudos,Activity,12733174089
"Oct 24, 2024, 1:04:18 PM",Kudos,Activity,12733243354
"Oct 24, 2024, 1:04:20 PM",Kudos,Activity,12733162262
"Oct 24, 2024, 1:04:28 PM",Kudos,Activity,12730017488
"Oct 24, 2024, 1:04:30 PM",Kudos,Activity,12732779790
"Oct 24, 2024, 1:04:33 PM",Kudos,Activity,12732504767
"Oct 24, 2024, 1:04:35 PM",Kudos,Activity,12732503808
"Oct 24, 2024, 1:04:41 PM",Kudos,Activity,12729657004
"Oct 24, 2024, 1:05:03 PM",Kudos,Activity,12729306122
"Oct 24, 2024, 5:02:55 PM",Kudos,Activity,12735076782
"Oct 24, 2024, 5:52:29 PM",Kudos,Activity,12735611482
"Oct 24, 2024, 9:10:45 PM",Kudos,Activity,12736058992
"Oct 24, 2024, 9:10:57 PM",Kudos,Activity,12736589249
"Oct 24, 2024, 9:11:25 PM",Kudos,Activity,12736055818
"Oct 24, 2024, 11:14:43 PM",Kudos,Activity,12737484968
"Oct 24, 2024, 11:14:44 PM",Kudos,Activity,12737478998
"Oct 25, 2024, 3:47:46 PM",Kudos,Activity,12740732604
"Oct 25, 2024, 5:19:55 PM",Kudos,Activity,12742746228
"Oct 25, 2024, 6:44:16 PM",Kudos,Activity,12743111546
"Oct 25, 2024, 8:55:14 PM",Kudos,Activity,12743701896
"Oct 26, 2024, 2:18:34 PM",Kudos,Activity,12749327383
"Oct 26, 2024, 2:18:43 PM",Kudos,Activity,12744748295
"Oct 26, 2024, 2:18:46 PM",Kudos,Activity,12749263852
"Oct 26, 2024, 2:18:55 PM",Kudos,Activity,12749248792
"Oct 26, 2024, 2:19:10 PM",Kudos,Activity,12747923208
"Oct 26, 2024, 3:57:12 PM",Kudos,Activity,12750270931
"Oct 26, 2024, 3:57:14 PM",Kudos,Activity,12749493048
"Oct 26, 2024, 3:57:18 PM",Kudos,Activity,12749874586
"Oct 26, 2024, 3:57:26 PM",Kudos,Activity,12749480188
"Oct 26, 2024, 3:57:27 PM",Kudos,Activity,12749499879
"Oct 26, 2024, 3:57:35 PM",Kudos,Activity,12749348773
"Oct 26, 2024, 3:57:48 PM",Kudos,Activity,12749416234
"Oct 26, 2024, 3:57:50 PM",Kudos,Activity,12749495229
"Oct 26, 2024, 3:57:52 PM",Kudos,Activity,12749497550
"Oct 26, 2024, 6:01:47 PM",Kudos,Activity,12751060698
"Oct 26, 2024, 6:08:04 PM",Kudos,Activity,12751180684
"Oct 26, 2024, 6:08:10 PM",Kudos,Activity,12751086382
"Oct 26, 2024, 6:08:12 PM",Kudos,Activity,12750814767
"Oct 26, 2024, 6:08:13 PM",Kudos,Activity,12750318381
"Oct 27, 2024, 2:24:18 AM",Kudos,Activity,12752374217
"Oct 27, 2024, 2:24:32 AM",Kudos,Activity,12752149641
"Oct 27, 2024, 4:42:41 PM",Kudos,Activity,12758853675
"Oct 27, 2024, 5:16:15 PM",Kudos,Activity,12758462602
"Oct 27, 2024, 5:29:47 PM",Kudos,Activity,12759741606
"Oct 27, 2024, 5:29:54 PM",Kudos,Activity,12759934653
"Oct 27, 2024, 7:16:44 PM",Kudos,Activity,12760586464
"Oct 27, 2024, 7:16:47 PM",Kudos,Activity,12760311578
"Oct 27, 2024, 7:59:30 PM",Kudos,Activity,12760821643
"Oct 28, 2024, 1:35:31 PM",Kudos,Activity,12764410914
"Oct 28, 2024, 3:04:08 PM",Kudos,Activity,12765348636
"Oct 28, 2024, 6:53:07 PM",Kudos,Activity,12767235652
"Oct 28, 2024, 6:53:20 PM",Kudos,Activity,12766821974
"Oct 29, 2024, 12:05:14 AM",Kudos,Activity,12769320509
"Oct 29, 2024, 12:05:24 AM",Kudos,Activity,12769227897
"Oct 29, 2024, 1:11:07 PM",Kudos,Activity,12772529867
"Oct 29, 2024, 1:11:10 PM",Kudos,Activity,12769490624
"Oct 29, 2024, 1:11:13 PM",Kudos,Activity,12772690360
"Oct 29, 2024, 1:11:18 PM",Kudos,Activity,12769490234
"Oct 30, 2024, 12:05:04 AM",Kudos,Activity,12777533502
"Oct 30, 2024, 12:27:18 AM",Kudos,Activity,12777779750
"Oct 30, 2024, 12:27:22 AM",Kudos,Activity,12777812250
"Oct 30, 2024, 12:27:38 AM",Kudos,Activity,12777838007
"Oct 30, 2024, 1:31:58 PM",Kudos,Activity,12781143048
"Oct 30, 2024, 1:32:03 PM",Kudos,Activity,12780962227
"Oct 30, 2024, 11:12:23 PM",Kudos,Activity,12785401384
